Status,Laptop,Brand,Model,CPU,GPU,RAM,Storage,Storage type,Screen,Touch,CPU_score,GPU_score,Final Price
New,Acer Extensa 15 EX215-52-519J,Acer,Extensa,Intel Core i5-1035G1,Intel UHD Graphics,8,512,SSD,15.6,0,7233.0,1495.0,10996260.0
New,Acer Extensa 15 EX215-53G-56MT,Acer,Extensa,Intel Core i5-1035G1,MX330,8,256,SSD,15.6,0,7233.0,2387.0,11369820.0
New,Acer Extensa 15 EX215-54-34HR,Acer,Extensa,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,7946400.0
New,Acer Extensa 15 EX215-54-50UV,Acer,Extensa,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,8935575.0
New,Acer TravelMate P2,Acer,TravelMate,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,14.0,0,9564.0,2657.0,13259565.0
New,Acer TravelMate P2 P214-53-593J,Acer,TravelMate,Intel Core i5-1135G7,Intel Iris Xe Graphics,16,512,SSD,14.0,0,9564.0,2657.0,11711865.0
New,Acer TravelMate P2 P215-53-54GL,Acer,TravelMate,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,13032360.0
New,Acer TravelMate P2 TMP214-52-77KP,Acer,TravelMate,Intel Core i7-10510U,Intel UHD Graphics,8,512,SSD,14.0,0,6492.0,1495.0,11785785.0
New,Acer TravelMate P2 TMP215-53,Acer,TravelMate,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,11417505.0
New,Acer TravelMate TMP215-52,Acer,TravelMate,Intel Core i3-10110U,Intel UHD Graphics,8,256,SSD,15.6,0,3866.0,1495.0,9028635.0
Refurbished,Asus ROG Strix SCAR 17 G733QS-K4016T,Asus,ROG,AMD Ryzen 9 5900HX,RTX 3080,32,1000,SSD,17.3,0,22369.0,25128.0,33870210.0
New,Asus TUF Gaming A15 FA507RR,Asus,TUF,AMD Ryzen 7 6800H,RTX 3070,16,512,SSD,15.6,0,23136.0,22238.0,23992980.0
New,Asus VivoBook F515EA-BR283T,Asus,VivoBook,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,8233500.0
New,Asus VivoBook S413FA-EB560T,Asus,VivoBook,Intel Core i5-10210U,Intel UHD Graphics,8,256,SSD,14.0,0,6136.0,1495.0,11326425.0
New,Asus Vivobook S 15 OLED M3502QA-MA103W,Asus,VivoBook,AMD Ryzen 7 5800H,AMD Radeon Graphics,16,512,SSD,15.6,0,20856.0,2736.0,23463000.0
New,Asus ZenBook 14 Ultralight UX435EAL-KC096T,Asus,Ultra,Intel Evo Core i7-1165G7,Intel Iris Xe Graphics,16,32,SSD,14.0,0,10011.0,2657.0,22258500.0
New,ConceptD 7 Ezel Pro CC715-72P-77J7,Acer,ConceptD,Intel Core i7-11800H,RTX A3000,32,1000,SSD,15.6,1,20086.0,13692.0,42817500.0
New,Deep Gaming Nubian 15,Deep Gaming,Nubian,Intel Core i7-13700H,RTX 3050,32,1000,SSD,15.6,0,26456.0,9466.0,23248500.0
New,Deep Gaming Nubian 15,Deep Gaming,Nubian,Intel Core i7-13700H,RTX 3050,32,1000,SSD,15.6,0,26456.0,9466.0,22011000.0
New,Deep Gaming Nubian 15,Deep Gaming,Nubian,Intel Core i7-13700H,RTX 3050,32,2000,SSD,15.6,0,26456.0,9466.0,25162500.0
New,Deep Gaming Nubian 15,Deep Gaming,Nubian,Intel Core i7-13700H,RTX 3050,64,1000,SSD,15.6,0,26456.0,9466.0,24700500.0
New,Deep Gaming Nubian 15,Deep Gaming,Nubian,Intel Core i7-13700H,RTX 3050,64,2000,SSD,15.6,0,26456.0,9466.0,26647500.0
New,Deep Gaming Nubian 17,Deep Gaming,Nubian,Intel Core i7-13700H,RTX 3050,32,1000,SSD,17.3,0,26456.0,9466.0,24337500.0
New,Deep Gaming Nubian 17,Deep Gaming,Nubian,Intel Core i7-13700H,RTX 3050,64,1000,SSD,17.3,0,26456.0,9466.0,27043665.0
New,Dell Latitude 3320,Dell,Latitude,Intel Core i7-1165G7,Intel Iris Xe Graphics,8,512,SSD,13.3,0,10011.0,2657.0,20783235.0
New,Dell Latitude 3330,Dell,Latitude,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,256,SSD,13.3,0,9814.0,2657.0,17238210.0
New,Dell Latitude 3410,Dell,Latitude,Intel Core i7-10510U,Intel UHD Graphics,8,256,SSD,14.0,0,6492.0,1495.0,19435350.0
New,Dell Latitude 3420,Dell,Latitude,Intel Core i5-1135G7,Intel Iris Xe Graphics,16,512,SSD,14.0,0,9564.0,2657.0,20424525.0
New,Dell Latitude 3420,Dell,Latitude,Intel Core i5-1135G7,Intel Iris Xe Graphics,16,512,SSD,14.0,0,9564.0,2657.0,18001500.0
New,Dell Latitude 3520,Dell,Latitude,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,15110370.0
New,Dell Latitude 3520,Dell,Latitude,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011.0,2657.0,22826760.0
New,Dell Latitude 5320,Dell,Latitude,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,13.3,0,9564.0,2657.0,20323215.0
New,Dell Latitude 5330,Dell,Latitude,Intel Core i5-1235U,Intel Iris Xe Graphics,8,256,SSD,13.3,0,12993.0,2657.0,16615500.0
New,Dell Latitude 5520,Dell,Latitude,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,40436715.0
New,Dell Latitude 5530,Dell,Latitude,Intel Core i5-1235U,Intel Iris Xe Graphics,8,256,SSD,15.6,0,12993.0,2657.0,17169075.0
New,Dell Latitude 5540,Dell,Latitude,Intel Core i5-1335U,Intel Iris Xe Graphics,8,256,SSD,15.6,0,14372.0,2657.0,21565665.0
New,Dell Latitude 7430,Dell,Latitude,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,14.0,0,12993.0,2657.0,24146100.0
New,Dell Latitude 7430,Dell,Latitude,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,14.0,0,13289.0,2657.0,27011985.0
New,Dell Latitude 7520,Dell,Latitude,Intel Core i7-1185G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10178.0,2657.0,33548625.0
New,Dell Latitude 7530,Dell,Latitude,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,12993.0,2657.0,22524150.0
New,Dell Latitude 7530,Dell,Latitude,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,12993.0,2657.0,27640800.0
New,Dell Latitude 7530,Dell,Latitude,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,13289.0,2657.0,28300470.0
New,Dell Precision 3560,Dell,Precision,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,19635000.0
New,Dell Precision 3560,Dell,Precision,Intel Core i5-1135G7,T500,8,512,SSD,15.6,0,9564.0,3642.0,30499590.0
New,Dell Precision 5470,Dell,Precision,Intel Core i7-12800H,RTX A1000,16,512,SSD,14.0,0,24504.0,10607.0,57238500.0
New,Dell Precision 5770,Dell,Precision,Intel Core i7-12700H,RTX A2000,16,512,SSD,17.0,1,25766.0,13582.0,64944000.0
New,Dell Vostro 3400,Dell,Vostro,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,14.0,0,9564.0,2657.0,15289395.0
New,Dell Vostro 3420,Dell,Vostro,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,14.0,0,9564.0,2657.0,11830500.0
New,Dell Vostro 3500,Dell,Vostro,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,15347640.0
New,Dell Vostro 3501,Dell,Vostro,Intel Core i3-1005G1,Intel UHD Graphics,4,256,SSD,15.6,0,4864.0,1495.0,9911220.0
New,Dell Vostro 3501,Dell,Vostro,Intel Core i3-1005G1,Intel UHD Graphics,8,256,SSD,15.6,0,4864.0,1495.0,11366520.0
New,Dell Vostro 3510,Dell,Vostro,Intel Core i5-1035G1,Intel UHD Graphics,8,256,SSD,15.6,0,7233.0,1495.0,21271305.0
New,Dell Vostro 5320,Dell,Vostro,Intel Evo Core i5-1240P,Intel Iris Xe Graphics,8,256,SSD,13.3,0,16671.0,2657.0,15163500.0
New,Dell Vostro 5510,Dell,Vostro,Intel Core i5-11300H,Intel Iris Xe Graphics,8,256,SSD,15.6,0,10849.0,2657.0,18002820.0
New,Dell Vostro 5515,Dell,Vostro,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,256,SSD,15.6,0,12868.0,1970.0,31275420.0
New,Dell Vostro 5620,Dell,Vostro,Intel Core i5-1240P,Intel Iris Xe Graphics,8,256,SSD,16.0,0,16671.0,2657.0,14649855.0
New,Dell XPS 15 9520,Dell,XPS,Intel Core i7-12700H,RTX 3050,16,1000,SSD,15.6,0,25766.0,9466.0,49699485.0
Refurbished,Dell XPS 15 9520,Dell,XPS,Intel Core i7-12700H,RTX 3050,32,1000,SSD,15.6,1,25766.0,9466.0,46498485.0
New,Dynabook Portégé X30-F-15T,Dynabook Toshiba,Portégé,Intel Core i5-8265U,Intel UHD Graphics 620,8,256,SSD,13.3,0,5861.0,1042.0,22602855.0
New,Dynabook Toshiba Portégé X30W-J-10P,Dynabook Toshiba,Portégé,Intel Core i5-1135G7,Intel Iris Xe Graphics,16,512,SSD,13.3,1,9564.0,2657.0,21831315.0
New,Dynabook Toshiba Portégé X30W-J-148,Dynabook Toshiba,Portégé,Intel Core i5-1135G7,Intel Iris Xe Graphics,16,512,SSD,13.3,1,9564.0,2657.0,29369835.0
New,Dynabook Toshiba Portégé X30W-K-114,Dynabook Toshiba,Portégé,Intel Core i5-1240P,Intel Iris Xe Graphics,16,512,SSD,13.3,1,16671.0,2657.0,26086500.0
New,Dynabook Toshiba Satellite Pro A50-F-107,Dynabook Toshiba,Satellite Pro,Intel Core i3-8145U,Intel UHD Graphics 620,8,256,SSD,15.6,0,3783.0,1042.0,12121560.0
Refurbished,Dynabook Toshiba Satellite Pro C50-H-10C,Dynabook Toshiba,Satellite Pro,Intel Core i3-1005G1,Intel UHD Graphics,8,512,SSD,15.6,0,4864.0,1495.0,6555285.0
New,Dynabook Toshiba Tecra A50-J-13Y,Dynabook Toshiba,Tecra,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,18034665.0
New,Gigabyte AERO 15 OLED YD-73ES624SP,Gigabyte,Aero,Intel Core i7-11800H,RTX 3080,16,1000,SSD,15.6,0,20086.0,25128.0,46780635.0
New,Gigabyte AERO 16 XE5-73PT938HP,Gigabyte,Aero,Intel Core i7-12700H,RTX 3070,16,2000,SSD,16.0,0,25766.0,22238.0,38230500.0
New,Gigabyte AERO 17 XE5-73PT738HP,Gigabyte,Aero,Intel Core i7-12700H,RTX 3070,16,2000,SSD,17.3,0,25766.0,22238.0,36771735.0
New,Gigabyte AORUS 15 XE4-73ESB14SH,Gigabyte,Aorus,Intel Core i7-12700H,RTX 3070,16,1000,SSD,15.6,0,25766.0,22238.0,37933500.0
New,Gigabyte AORUS 15X ASF-83ES654SH,Gigabyte,Aorus,Intel Core i7-13700HX,RTX 4070,16,1000,SSD,15.6,0,32855.0,26942.0,41431500.0
New,Gigabyte AORUS 17G KD-72ES325SD,Gigabyte,Aorus,Intel Core i7-11800H,RTX 3060,16,512,SSD,17.3,0,20086.0,16840.0,25621530.0
New,Gigabyte AORUS 17H BXF-74ES554SH,Gigabyte,Aorus,Intel Core i7-13700H,RTX 4080,16,1000,SSD,17.3,0,26456.0,34435.0,41784270.0
New,Gigabyte AORUS 5 SE4-73PT213SH,Gigabyte,Aorus,Intel Core i7-12700H,RTX 3070,16,512,SSD,15.6,0,25766.0,22238.0,30987660.0
New,Gigabyte G7 GD-51PT123SD,Gigabyte,G7,Intel Core i5-11400H,RTX 3050,16,512,SSD,17.3,0,15398.0,9466.0,22704330.0
Refurbished,Gigabyte U4 UD-50ES823SO,Gigabyte,U4,Intel Core i5-1155G7,Intel Iris Xe Graphics,16,512,SSD,14.0,0,9814.0,2657.0,14833500.0
New,HP 15-DW3009NS,HP,G7,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,11301345.0
New,HP 15S-EQ1133NS,HP,15S,AMD 3020e,AMD Radeon Graphics,4,256,SSD,15.6,0,2411.0,475.0,5857665.0
New,HP 15S-EQ1142NS,HP,15S,AMD 3020e,AMD Radeon Graphics,4,128,SSD,15.6,0,2411.0,475.0,6061110.0
New,HP 15S-EQ1157NS,HP,15S,AMD Athlon Silver 3050U,AMD Radeon Graphics,8,256,SSD,15.6,0,2954.0,674.0,7589835.0
New,HP 15S-EQ1161NS,HP,15S,AMD Athlon Silver 3050U,AMD Radeon Graphics,8,256,SSD,15.6,0,2954.0,674.0,6220500.0
New,HP 15S-EQ2094NS,HP,15S,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,256,SSD,15.6,0,12868.0,1970.0,7894425.0
New,HP 15S-EQ2098NS,HP,15S,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,256,SSD,15.6,0,9612.0,1539.0,9586665.0
New,HP 15S-EQ2099NS,HP,15S,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,512,SSD,15.6,0,9612.0,1539.0,9786315.0
New,HP 15S-EQ2100NS,HP,15S,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,512,SSD,15.6,0,9612.0,1539.0,9679890.0
New,HP 15S-EQ2102NS,HP,15S,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,256,SSD,15.6,0,12868.0,1970.0,9804630.0
New,HP 15S-EQ2103NS,HP,15S,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,512,SSD,15.6,0,12868.0,1970.0,11709225.0
New,HP 15S-EQ2104NS,HP,15S,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,512,SSD,15.6,0,12868.0,1970.0,9141000.0
New,HP 15S-EQ2105NS,HP,15S,AMD Ryzen 7 5700U,AMD Radeon Graphics,12,512,SSD,15.6,0,15676.0,2241.0,11816310.0
New,HP 15S-EQ2106NS,HP,15S,AMD Ryzen 7 5700U,AMD Radeon Graphics,12,512,SSD,15.6,0,15676.0,2241.0,11110605.0
New,HP 15S-EQ2113NS,HP,15S,AMD Ryzen 7 5700U,AMD Radeon Graphics,8,256,SSD,15.6,0,15676.0,2241.0,9909405.0
New,HP 15S-EQ2114NS,HP,15S,AMD Ryzen 7 5700U,AMD Radeon Graphics,8,512,SSD,15.6,0,15676.0,2241.0,10131000.0
New,HP 15S-EQ2125NS,HP,15S,AMD Ryzen 7 5700U,AMD Radeon Graphics,8,512,SSD,15.6,0,15676.0,2241.0,9921945.0
New,HP 15S-EQ2130NS,HP,15S,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,512,SSD,15.6,0,12868.0,1970.0,10773180.0
New,HP 15S-EQ2134NS,HP,15S,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,512,SSD,15.6,0,12868.0,1970.0,8893170.0
New,HP 15S-FQ0023NS,HP,15S,Intel Celeron N4120,Intel UHD Graphics 600,8,256,SSD,15.6,0,2469.0,317.0,5532120.0
New,HP 15S-FQ2029NS,HP,15S,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,14617350.0
New,HP 15S-FQ2134NS,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934.0,1495.0,7449090.0
New,HP 15S-FQ2150NS,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,6252510.0
New,HP 15S-FQ2162NS,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934.0,1495.0,10665435.0
New,HP 15S-FQ3003NS,HP,15S,Intel Celeron N4500,Intel UHD Graphics,8,512,SSD,15.6,0,1882.0,1495.0,8530665.0
New,HP 15S-FQ3014NS,HP,15S,Intel Celeron N4500,Intel UHD Graphics,8,256,SSD,15.6,0,1882.0,1495.0,5841000.0
New,HP 15S-FQ3018NS,HP,15S,Intel Celeron N4500,Intel UHD Graphics,8,256,SSD,15.6,0,1882.0,1495.0,6663195.0
New,HP 15S-FQ4038NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9814.0,2657.0,10290390.0
New,HP 15S-FQ4048NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9814.0,2657.0,8608875.0
New,HP 15S-FQ4051NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9814.0,2657.0,9427935.0
New,HP 15S-FQ4053NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9814.0,2657.0,8959335.0
New,HP 15S-FQ4057NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9814.0,2657.0,8164365.0
New,HP 15S-FQ4058NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9814.0,2657.0,8367810.0
New,HP 15S-FQ4060NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9814.0,2657.0,9087870.0
New,HP 15S-FQ4065NS,HP,15S,Intel Core i7-1195G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,10549.0,2657.0,12121560.0
New,HP 15S-FQ5016NS,HP,15S,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,12993.0,2657.0,12523500.0
New,HP 15S-FQ5042NS,HP,15S,Intel Core i7-1255U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,13289.0,2657.0,14866500.0
New,HP 15S-FQ5072NS,HP,15S,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,12993.0,2657.0,8680650.0
New,HP 15S-FQ5077NS,HP,15S,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,12993.0,2657.0,11154000.0
New,HP 15S-FQ5079NS,HP,15S,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,12993.0,2657.0,10147335.0
New,HP 15S-eq2097ns,HP,15S,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,256,SSD,15.6,0,9612.0,1539.0,7607325.0
New,HP 15S-fq2133ns,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,7132290.0
New,HP 15S-fq3011ns,HP,15S,Intel Celeron N4500,Intel UHD Graphics,8,256,SSD,15.6,0,1882.0,1495.0,6636630.0
New,HP 15s-eq2133ns,HP,15S,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,256,SSD,15.6,0,12868.0,1970.0,7870335.0
New,HP 15s-fq4049ns,HP,15S,Intel Core i7-1195G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,10549.0,2657.0,10377840.0
New,HP 15s-fq4056ns,HP,15S,Intel Core i7-1195G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,10549.0,2657.0,11816310.0
New,HP 17-CN0014NS,HP,17,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,17.3,0,5934.0,1495.0,10908315.0
New,HP 250 G7,HP,250,Intel Core i5-1035G1,Intel UHD Graphics,8,256,SSD,15.6,0,7233.0,1495.0,28551270.0
New,HP 250 G8 2X7L0EA,HP,250,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,7690650.0
New,HP 250 G8,HP,250,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934.0,1495.0,7357185.0
New,HP 250 G8,HP,250,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,9675600.0
New,HP 250 G8,HP,250,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,14455320.0
New,HP 250 G8,HP,250,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,12226500.0
New,HP 250 G9,HP,250,Intel Core i5-1235U,Intel Iris Xe Graphics,8,256,SSD,15.6,0,12993.0,2657.0,13051500.0
New,HP 250 G9,HP,250,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,12993.0,2657.0,14553165.0
New,HP 255 G7,HP,255,AMD Ryzen 5 3500U,AMD Radeon Vega 8 Graphics,8,256,SSD,15.6,0,6868.0,1577.0,18065850.0
New,HP 255 G8,HP,255,AMD Ryzen 3 3250U,AMD Radeon Vega 3 Graphics,8,256,SSD,15.6,0,3748.0,889.0,7516575.0
New,HP 255 G8,HP,255,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,256,SSD,15.6,0,9612.0,1539.0,13845810.0
New,HP 255 G8,HP,255,AMD Ryzen 5 3500U,AMD Radeon Vega 8 Graphics,8,256,SSD,15.6,0,6868.0,1577.0,10637550.0
New,HP 255 G9,HP,255,AMD Ryzen 5 5625U,AMD Radeon Graphics,8,256,SSD,15.6,0,14837.0,1996.0,8893335.0
New,HP 340S G7,HP,G7,Intel Core i3-1005G1,Intel UHD Graphics,8,256,SSD,14.0,0,4864.0,1495.0,9587655.0
New,HP ChromeBook 14a-na0023ns,HP,Chromebook,Intel Celeron N4120,Intel UHD Graphics 600,4,64,eMMC,14.0,0,2469.0,317.0,5428500.0
New,HP Chromebook 11MK G9,HP,Chromebook,Mediatek MT8183,Mali-G72 MP3,4,32,eMMC,11.6,0,2588.0,150.0,7557000.0
New,HP Chromebook X360 11 G3,HP,Chromebook,Intel Celeron N4020,Intel UHD Graphics 600,4,32,eMMC,11.6,1,1546.0,317.0,5484765.0
New,HP ENVY 13-ba1001np,HP,Envy,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,13.3,0,9564.0,2657.0,17324835.0
New,HP ENVY x360 2-in-1 Laptop 15-ew0008np,HP,Envy,Intel Core i7-1255U,RTX 2050,16,512,SSD,15.6,1,13289.0,7757.0,30748080.0
New,HP Elite Dragonfly G3,HP,Go,Intel Core i7-1255U,Intel Iris Xe Graphics,16,1000,SSD,13.5,0,13289.0,2657.0,28033665.0
New,HP EliteBook 1040 G9,HP,EliteBook,Intel Core i7-1255U,Intel Iris Xe Graphics,32,1000,SSD,14.0,0,13289.0,2657.0,41293890.0
New,HP EliteBook 1040,HP,EliteBook,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,14.0,0,12993.0,2657.0,26803590.0
New,HP EliteBook 630 G9,HP,EliteBook,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,13.3,0,12993.0,2657.0,17197290.0
Refurbished,HP EliteBook 640 G9,HP,EliteBook,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,14.0,0,12993.0,2657.0,24325620.0
New,HP EliteBook 650 G9,HP,EliteBook,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,12993.0,2657.0,17565735.0
New,HP EliteBook 840 G8,HP,EliteBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,14.0,0,9564.0,2657.0,25079835.0
Refurbished,HP EliteBook 840 G9,HP,EliteBook,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,14.0,0,12993.0,2657.0,33428340.0
New,HP EliteBook 850 G8,HP,EliteBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,16747665.0
New,HP EliteBook 860 G9,HP,EliteBook,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,16.0,0,12993.0,2657.0,24144615.0
New,HP EliteBook x360 1030 G8,HP,EliteBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,16,512,SSD,13.3,1,9564.0,2657.0,32983500.0
New,HP EliteBook x360 830 G8,HP,EliteBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,13.3,1,9564.0,2657.0,17357340.0
New,HP Laptop 15S-EQ2052NP,HP,15S,AMD Ryzen 7 5700U,AMD Radeon Graphics,12,256,SSD,15.6,0,15676.0,2241.0,12376320.0
New,HP OMEN 16-B1018NS,HP,Omen,Intel Core i7-12700H,RTX 3060,16,1000,SSD,16.1,0,25766.0,16840.0,26857710.0
New,HP OMEN 16-c0007np,HP,Omen,AMD Ryzen 7 5800H,RTX 3070,16,512,SSD,16.1,0,20856.0,22238.0,33416295.0
New,HP Pavilion 14-DV2006NS,HP,Pavilion,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,14.0,0,12993.0,2657.0,16120500.0
New,HP Pavilion 14-dv1009ns,HP,Pavilion,Intel Core i5-1155G7,Intel Iris Xe Graphics,16,512,SSD,14.0,0,9814.0,2657.0,15193530.0
New,HP Pavilion 15-EH1001NS,HP,Pavilion,AMD Ryzen 5 5500U,AMD Radeon Graphics,16,512,SSD,15.6,0,12868.0,1970.0,13467465.0
New,HP Pavilion x360 14-ek0018ns,HP,Pavilion,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,14.0,1,12993.0,2657.0,16285500.0
New,HP Pavilion x360 14-ek0039ns,HP,Pavilion,Intel Core i3-1215U,Intel UHD Graphics,8,256,SSD,14.0,1,10548.0,1495.0,13084500.0
New,HP Pavilion x360 14-ek0032ns,HP,Pavilion,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,14.0,1,13289.0,2657.0,19882500.0
New,HP ProBook 430 G6,HP,ProBook,Intel Core i5-8265U,Intel UHD Graphics 620,4,500,SSD,13.3,0,5861.0,1042.0,15177195.0
New,HP ProBook 450 G8,HP,ProBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,23087460.0
New,HP ProBook 450 G8,HP,ProBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564.0,2657.0,12809280.0
New,HP Victus 15-fa0053ns,HP,Victus,Intel Core i5-12450H,RTX 3050,16,512,SSD,15.6,0,16401.0,9466.0,14833665.0
New,HP Victus 16-D1024NS,HP,Victus,Intel Core i7-12700H,RTX 3050,16,512,SSD,16.1,0,25766.0,9466.0,20142870.0
New,HP Victus 16-D1025NS,HP,Victus,Intel Core i7-12700H,RTX 3050,16,512,SSD,16.1,0,25766.0,9466.0,21466500.0
New,HP Victus 16-D1036NS,HP,Victus,Intel Core i7-12700H,RTX 3050,16,512,SSD,16.1,0,25766.0,9466.0,19684170.0
New,HP Victus 16-E0068NS,HP,Victus,AMD Ryzen 5 5600H,GTX 1650,8,512,SSD,16.1,0,16751.0,7878.0,13406580.0
New,HP Victus 16-E0071NS,HP,Victus,AMD Ryzen 7 5800H,Radeon Pro 5500M,8,512,SSD,16.1,0,20856.0,6723.0,15000645.0
New,HP Victus 16-E0094NS,HP,Victus,AMD Ryzen 5 5600H,RTX 3050,16,512,SSD,16.1,0,16751.0,9466.0,14279100.0
New,HP Victus 16-E0098NS,HP,Victus,AMD Ryzen 7 5800H,RTX 3050,16,512,SSD,16.1,0,20856.0,9466.0,16476240.0
New,HP Victus 16-E0100NS,HP,Victus,AMD Ryzen 5 5600H,GTX 1650,8,512,SSD,16.1,0,16751.0,7878.0,13078725.0
